"","FNID","date","V","IPC","chirps_mean","chirps_min","chirps_max","EFF_YEAR","COUNTRY","ADMIN2","ADMIN3","chirps_mean_w.sum","chirps_max_w.sum","chirps_min_w.sum","price_mean","FNID_OLD.y","price_w"
"3843","MW2012C3030204","2012-07","V52",NA,8.718586883,0.053733587,21.04932785,2012,"MW","Machinga",NA,14.0159452696626,33.8387666565603,0.0863817754690433,55.05425,"10921204",3.47225042058147
"3844","MW2012C3030204","2012-08","V52",NA,3.970376001,0.298994839,14.28249741,2012,"MW","Machinga",NA,6.38275141106921,22.9604527315069,0.480662216890541,58.958,"10921204",3.75752696974943
"3845","MW2012C3030204","2012-09","V52",NA,5.0872697,1.814575911,10.95947838,2012,"MW","Machinga",NA,8.17826267537039,17.6183883029993,2.91710078680466,61.3758,"10921204",4.33641594040791
"3846","MW2012C3030204","2012-10","V52"," 3",20.69760716,12.9857378,30.84256744,2012,"MW","Machinga",NA,66.5466853884735,99.164633676546,41.751580326825,61.354916,"10921204",4.37823303296459
"3847","MW2012C3030204","2012-10","V52"," 2",20.69760716,12.9857378,30.84256744,2012,"MW","Machinga",NA,66.5466853884735,99.164633676546,41.751580326825,61.354916,"10921204",4.37823303296459
"3848","MW2012C3030204","2012-11","V52"," 2",41.29347671,31.74104691,56.74155045,2012,"MW","Machinga",NA,132.766265296951,182.434717069504,102.053413531912,56.583,"10921204",3.80203434903259
"3849","MW2012C3030204","2012-11","V52"," 2",41.29347671,31.74104691,56.74155045,2012,"MW","Machinga",NA,132.766265296951,182.434717069504,102.053413531912,56.583,"10921204",3.80203434903259
"3850","MW2012C3030204","2012-12","V52",NA,211.7498582,173.2541504,245.530014,2012,"MW","Machinga",NA,340.407736163867,394.712501517144,278.522279164662,72.649228,"10921204",5.24307998204682
"3851","MW2012C3030204","2013-01","V52"," 2",327.09198,276.193512,414.0274048,2012,"MW","Machinga",NA,525.831003504099,665.587843958087,444.006947453378,99.20388,"10921204",5.91548954386678
"3852","MW2012C3030204","2013-02","V52",NA,206.2157675,165.4153442,247.9688721,2012,"MW","Machinga",NA,331.511166867781,398.63319441254,265.920663770668,113.84028,"10921204",6.55484562367904
"3853","MW2012C3030204","2013-03","V52"," 2",138.0067525,91.64887238,206.0059052,2012,"MW","Machinga",NA,221.858784667899,331.173793558272,147.3341490476,121.71792,"10921204",7.57148191489829
"3854","MW2012C3030204","2013-04","V52"," 1",56.02921088,15.61301994,140.5850983,2012,"MW","Machinga",NA,90.0722059359975,226.003717109822,25.0993923567912,92.81534,"10921204",5.46932477504846
"3855","MW2012C3030204","2013-05","V52",NA,14.8860298,2.409790754,39.26555252,2012,"MW","Machinga",NA,23.9306875941315,63.1230545143128,3.8739644133455,85.107998,"10921204",5.33858119349787
"3856","MW2012C3030204","2013-06","V52",NA,7.968600117,0.074034311,31.13678551,2012,"MW","Machinga",NA,12.8102712761254,50.0552999514546,0.119017091299104,91.5916,"10921204",6.78403234354174
"3857","MW2012C3030204","2013-07","V52"," 1",13.00855262,0.043007009,36.65787506,2012,"MW","Machinga",NA,20.9124671241113,58.9309686808209,0.0691377963476201,96.496666,"10921204",6.79956998919418
"3858","MW2012C3030204","2013-08","V52",NA,9.170599173,0.516845107,42.57424164,2012,"MW","Machinga",NA,14.7425973754308,68.4420822699083,0.830876933362883,106.958584,"10921204",7.48231719618164
"3859","MW2012C3030204","2013-09","V52",NA,10.66245083,2.600128651,27.61946869,2012,"MW","Machinga",NA,17.140888687494,44.4008836215206,4.17995041576712,117.4205,"10921204",8.1650644031691
"3860","MW2012C3030204","2013-10","V52"," 2",37.9529516,28.17208099,51.88302994,2012,"MW","Machinga",NA,61.0129255562014,83.4068316141026,45.2892596687037,118.280582,"10921204",8.14222585736979
"3861","MW2012C3030204","2013-11","V52"," 2",45.78829016,34.46508789,58.20877075,2012,"MW","Machinga",NA,73.6089663940084,93.5760526326954,55.4058578600908,119.140686,"10921204",8.11938731157048
"3862","MW2012C3030204","2013-12","V52",NA,178.2635257,143.1033783,215.6564636,2012,"MW","Machinga",NA,286.575319294009,346.687970359081,230.052088150604,118.015008,"10921204",7.88123677791567
"3863","MW2012C3030204","2014-01","V52"," 2",312.9305163,259.9007568,373.8730774,2012,"MW","Machinga",NA,503.065123801216,601.036000553752,417.814816980896,139.59112,"10921204",9.75286914315516
"3864","MW2012C3030204","2014-02","V52"," 2",229.4667007,190.479187,289.3257446,2012,"MW","Machinga",NA,368.889220395608,465.118241733071,306.213139334248,129.27934,"10921204",8.63203599973163
"3865","MW2012C3030204","2014-03","V52",NA,107.8072835,73.01248169,167.8822937,2012,"MW","Machinga",NA,173.310308824618,269.886516223482,117.374404946821,96.8845,"10921204",6.31234495869164
"3866","MW2012C3030204","2014-04","V52"," 1",44.27600876,11.29236317,114.2119598,2012,"MW","Machinga",NA,71.1778323559847,183.60642603895,18.153531791314,80.432332,"10921204",5.43070572639757
"3867","MW2012C3030204","2014-05","V52"," 1",8.261957835,1.161005616,25.71020699,2012,"MW","Machinga",NA,13.2818712928596,41.3315665576692,1.866425303779,70.00988,"10921204",4.07643983806325
"3868","MW2012C3030204","2014-06","V52",NA,7.075413289,0.068111055,26.23915291,2012,"MW","Machinga",NA,11.3743897663315,42.1818966816698,0.109494902321888,70.079264,"10921204",4.25822324337262
"3869","MW2012C3030204","2014-07","V52"," 1",13.01422239,0.04300731,36.6591835,2012,"MW","Machinga",NA,20.9215818105941,58.9330721207102,0.0691382802333212,72.681894,"10921204",4.42117659910124
"3870","MW2012C3030204","2014-08","V52",NA,9.163593627,0.516839683,42.57384109,2012,"MW","Machinga",NA,14.7313353038775,68.4414383482553,0.830868213774702,75.913192,"10921204",4.58412995482985
"3871","MW2012C3030204","2014-09","V52"," 1",10.44369298,1.855208158,34.26866913,2012,"MW","Machinga",NA,16.7892149479242,55.0900963006731,2.98242093074288,NA,"10921204",NA
"3872","MW2012C3030204","2014-10","V52"," 1",18.30764968,13.07877922,26.85554504,2012,"MW","Machinga",NA,29.4312621270503,43.1728047811895,21.0253629632288,NA,"10921204",NA
"3873","MW2012C3030204","2014-11","V52",NA,48.58429585,38.28592682,63.02779007,2012,"MW","Machinga",NA,78.1038075019312,101.323077689504,61.5482144192135,NA,"10921204",NA
"3874","MW2012C3030204","2014-12","V52",NA,204.3402162,170.1976318,242.8531494,2012,"MW","Machinga",NA,328.496042430299,390.409190873873,273.608639146136,NA,"10921204",NA
"3875","MW2012C3030204","2015-01","V52"," 2",314.2697719,263.5902405,377.42276,2012,"MW","Machinga",NA,505.218102654737,606.742447907426,423.746007700959,NA,"10921204",NA
"3876","MW2012C3030204","2015-02","V52",NA,204.3718666,162.1153107,244.2521362,2012,"MW","Machinga",NA,328.546923413665,392.658193227684,260.615550735178,NA,"10921204",NA
"3877","MW2012C3030204","2015-03","V52",NA,114.6880965,73.60035706,181.3746796,2012,"MW","Machinga",NA,184.37186039404,291.576790676135,118.31946968287,NA,"10921204",NA
"3878","MW2012C3030204","2015-04","V52"," 2",31.66286004,6.166114807,73.97408295,2012,"MW","Machinga",NA,50.9010140470061,118.920269065888,9.91260726321169,NA,"10921204",NA
"3879","MW2012C3030204","2015-05","V52",NA,7.813939824,1.12684536,22.75310516,2012,"MW","Machinga",NA,12.5616403648129,36.5777483113988,1.81150949174216,NA,"10921204",NA
"3880","MW2012C3030204","2015-06","V52"," 2",7.000692312,0.066436157,26.01726532,2012,"MW","Machinga",NA,11.2542687951028,41.8251915918207,0.106802346863613,NA,"10921204",NA
"3881","MW2012C3030204","2015-07","V52"," 2",13.06814801,0.043290567,36.81396484,2012,"MW","Machinga",NA,21.0082722971025,59.1818976264163,0.0695936423995215,NA,"10921204",NA
"3882","MW2012C3030204","2015-08","V52",NA,9.162789518,0.516839445,42.57381821,2012,"MW","Machinga",NA,14.730042623322,68.4414015665116,0.830867831167403,NA,"10921204",NA
"3883","MW2012C3030204","2015-09","V52",NA,11.03039064,1.927851558,36.26688766,2012,"MW","Machinga",NA,17.7323864048071,58.3024198032255,3.0992020022933,NA,"10921204",NA
"3884","MW2012C3030204","2015-10","V52"," 3",10.26873066,6.82852602,16.15473366,2012,"MW","Machinga",NA,16.507946626087,25.9702479155229,10.977495350239,NA,"10921204",NA
"3885","MW2012C3030204","2015-11","V52",NA,55.69320259,42.93963242,67.51203918,2012,"MW","Machinga",NA,89.5320411287883,108.531928268701,69.0294821826746,NA,"10921204",NA
"3886","MW2012C3030204","2015-12","V52",NA,182.8229925,150.202774,213.5937805,2012,"MW","Machinga",NA,293.90508935712,343.372014020488,241.46503188956,NA,"10921204",NA
"3887","MW2012C3030204","2016-01","V52",NA,190.8441286,155.8843384,233.1795044,2012,"MW","Machinga",NA,306.79981714808,374.857900200551,250.59867897539,NA,"10921204",NA
"3888","MW2012C3030204","2016-02","V52"," 1",185.3188503,156.6704102,239.13797,2012,"MW","Machinga",NA,297.917414610639,384.436691908598,251.862363041933,NA,"10921204",NA
"3889","MW2012C3030204","2016-03","V52",NA,157.9408198,102.2067413,262.0853577,2012,"MW","Machinga",NA,253.904665500188,421.326767605619,164.30691251636,NA,"10921204",NA
"3890","MW2012C3030204","2016-04","V52"," 1",28.78188335,9.590143204,69.3196106,2012,"MW","Machinga",NA,46.2695740955447,111.437768679964,15.4170537128649,NA,"10921204",NA
"3891","MW2012C3030204","2016-05","V52",NA,9.356276647,1.37509799,26.88620377,2012,"MW","Machinga",NA,15.0410913112391,43.222091562119,2.21059885356458,NA,"10921204",NA
"3892","MW2012C3030204","2016-06","V52",NA,8.565871199,0.077944309,34.40054703,2012,"MW","Machinga",NA,13.7704404995104,55.3021023807275,0.125302779416675,NA,"10921204",NA
"3893","MW2012C3030204","2016-07","V52",NA,14.79292932,0.047116991,40.58218384,2012,"MW","Machinga",NA,NA,NA,NA,NA,NA,NA
"3894","MW2012C3030206","2007-12","V36",NA,262.7330017,231.0359497,292.2015991,2012,"MW","Machinga",NA,110.491592391635,122.884524498397,97.1614902463418,NA,"10921206",NA
"3895","MW2012C3030206","2008-01","V36",NA,380.10175,339.2938232,424.9669189,2012,"MW","Machinga",NA,159.850674854704,178.71858989623,142.689021064893,29.5225,"10921206",5.21093665190053
"3896","MW2012C3030206","2008-02","V36",NA,116.4738759,102.0159912,136.5559082,2012,"MW","Machinga",NA,48.9827465028984,57.428186218998,42.9025255455718,30,"10921206",5.29521888583337
"3897","MW2012C3030206","2008-03","V36",NA,114.6801845,97.45516968,134.0427856,2012,"MW","Machinga",NA,48.2284148515153,56.3712998889492,40.9844854474564,40,"10921206",7.06029184777783
"3898","MW2012C3030206","2008-04","V36",NA,16.57377495,6.681658268,30.04806137,2012,"MW","Machinga",NA,6.97005238899187,12.6366239778429,2.80995176499007,40,"10921206",7.06029184777783
"3899","MW2012C3030206","2008-05","V36",NA,8.283507892,4.327618599,9.963895798,2012,"MW","Machinga",NA,3.48360492078889,4.19028712046774,1.81996729445186,40,"10921206",7.06029184777783
"3900","MW2012C3030206","2008-06","V36",NA,2.383116995,0.61345017,4.389400005,2012,"MW","Machinga",NA,1.0022128546066,1.84594928333398,0.257984667695513,24,"10921206",4.2361751086667
"3901","MW2012C3030206","2008-07","V36",NA,5.296565669,2.68974781,7.392138481,2012,"MW","Machinga",NA,2.22745513958277,3.10874213235608,1.13116554348267,48.75,"10921206",8.60473068947923
"3902","MW2012C3030206","2008-08","V36",NA,4.371416398,2.432523012,7.699621201,2012,"MW","Machinga",NA,1.83838633021611,3.23805308737841,1.02299040998311,38,"10921206",6.70727725538894
"3903","MW2012C3030206","2008-09","V36",NA,3.998496158,2.22432518,6.352680206,2012,"MW","Machinga",NA,1.68155581830455,2.67160100700726,0.935433423075035,57.5375,"10921206",10.1557885547879
"3904","MW2012C3030206","2008-10","V36",NA,6.644317627,5.792982578,7.975193024,2012,"MW","Machinga",NA,2.79424826806232,3.35394400836862,2.43622181301413,58.66,"10921206",10.3539179947662
"3905","MW2012C3030206","2008-11","V36",NA,17.25954069,15.20914555,19.11919022,2012,"MW","Machinga",NA,7.25844915730781,8.04051930658687,6.39616150183712,57.28,"10921206",10.1103379260179
"3906","MW2012C3030206","2008-12","V36",NA,53.85380663,47.33779144,59.19231415,2012,"MW","Machinga",NA,22.648060245185,24.8931539070503,19.9077691902635,28.9875,"10921206",5.1165052484365
"3907","MW2012C3030206","2009-01","V36",NA,272.7649427,243.6850891,305.6405945,2012,"MW","Machinga",NA,114.710495722,128.536254552414,102.481048678844,73.7425,"10921206",13.0160892896189
"3908","MW2012C3030206","2009-02","V36",NA,136.9279153,114.7694397,161.9562073,2012,"MW","Machinga",NA,57.5846327125638,68.1102074216005,48.2659508637918,75.9425,"10921206",13.4044053412467
"3909","MW2012C3030206","2009-03","V36",NA,206.7552686,188.7710114,234.8123474,2012,"MW","Machinga",NA,86.9503211060607,98.749643210291,79.3870945484861,73.11,"10921206",12.9044484247759
"3910","MW2012C3030206","2009-04","V36",NA,24.15263271,9.526777267,38.60025406,2012,"MW","Machinga",NA,10.1573187658602,16.2332235014809,4.00645820578412,52.82667,"10921206",9.32429268865624
"3911","MW2012C3030206","2009-05","V36",NA,10.41906473,5.464633465,12.48885155,2012,"MW","Machinga",NA,4.38170707828981,5.25214984784394,2.29813555768646,39.3525,"10921206",6.94600337349193
"3912","MW2012C3030206","2009-06","V36",NA,1.394310551,0.432115197,3.105164766,2012,"MW","Machinga",NA,0.586373208053855,1.30586792452323,0.181724777261413,26.688,"10921206",4.71062672083737
"3913","MW2012C3030206","2009-07","V36"," 1",5.990709305,3.008606434,8.332669258,2012,"MW","Machinga",NA,2.51937520746117,3.50427958890572,1.26526060152868,38.395,"10921206",6.77699763738575
"3914","MW2012C3030206","2009-08","V36",NA,4.969883953,2.801092148,8.735816002,2012,"MW","Machinga",NA,2.09007010316741,3.6738217683192,1.17799107788378,41.278,"10921206",7.28586817231433
"3915","MW2012C3030206","2009-09","V36",NA,5.722837142,3.194407225,8.971972466,2012,"MW","Machinga",NA,2.40672235587515,3.77313667581884,1.34339857860952,33.3775,"10921206",5.89137227873011
"3916","MW2012C3030206","2009-10","V36"," 1",12.37043408,10.86039734,14.97128868,2012,"MW","Machinga",NA,5.20234972854934,6.29613149358716,4.56730821152292,50.53,"10921206",8.91891367670535
"3917","MW2012C3030206","2009-11","V36",NA,59.70633207,46.33021927,65.80101776,2012,"MW","Machinga",NA,25.1093226339751,27.6724248048381,19.484037672744,46.686,"10921206",8.2404196301339
"3918","MW2012C3030206","2009-12","V36",NA,203.6907261,188.2045593,217.6127319,2012,"MW","Machinga",NA,85.661536756223,91.5163954156769,79.1488747811268,50.32,"10921206",8.88184714450451
"3919","MW2012C3030206","2010-01","V36"," 1",172.6518141,154.8038025,194.5278931,2012,"MW","Machinga",NA,72.6082134554074,81.8081342432618,65.1022845848495,52.49,"10921206",9.26486797724646
"3920","MW2012C3030206","2010-02","V36",NA,292.4455959,263.7569275,323.4451599,2012,"MW","Machinga",NA,122.98713663618,136.023912251134,110.922201380231,47.63667,"10921206",8.40821982140707
"3921","MW2012C3030206","2010-03","V36",NA,88.39940752,77.77521515,98.59492493,2012,"MW","Machinga",NA,37.1761112618608,41.4638061711354,32.7081383568934,45.15,"10921206",7.96930442317923
"3922","MW2012C3030206","2010-04","V36"," 1",60.68447222,27.32811356,102.4468384,2012,"MW","Machinga",NA,25.520676601906,43.0837170704181,11.4927579130377,21.075,"10921206",3.71989126729795
"3923","MW2012C3030206","2010-05","V36",NA,9.775437083,5.053211212,11.8169117,2012,"MW","Machinga",NA,4.11103136125327,4.96956751696999,2.12511313726274,31.36667,"10921206",5.53644611232344
"3924","MW2012C3030206","2010-06","V36",NA,1.489818113,0.453350544,3.259266853,2012,"MW","Machinga",NA,0.626538632810324,1.37067510471503,0.190655240088074,32.15,"10921206",5.67470957265143
"3925","MW2012C3030206","2010-07","V36"," 1",7.509164878,3.792007923,10.53056526,2012,"MW","Machinga",NA,3.15795723998519,4.4285982987779,1.59471779739487,33.38834,"10921206",5.89328561782086
"3926","MW2012C3030206","2010-08","V36",NA,4.969883374,2.801095009,8.735818863,2012,"MW","Machinga",NA,2.09006985967066,3.67382297150435,1.17799228106893,34.62667,"10921206",6.11185989791733
"3927","MW2012C3030206","2010-09","V36",NA,4.449532713,2.514496326,7.072603226,2012,"MW","Machinga",NA,1.87123791711333,2.97436251912983,1.05746404648433,33.83,"10921206",5.9712418302581
"3928","MW2012C3030206","2010-10","V36"," 1",11.61876937,10.30013847,14.15325546,2012,"MW","Machinga",NA,9.77247868380329,11.9042200498789,8.66338597770938,20.992,"10921206",3.70524116171381
"3929","MW2012C3030206","2010-10","V36"," 1",11.61876937,10.30013847,14.15325546,2012,"MW","Machinga",NA,9.77247868380329,11.9042200498789,8.66338597770938,20.992,"10921206",3.70524116171381
"3930","MW2012C3030206","2010-11","V36",NA,79.9624285,73.30962372,85.79640961,2012,"MW","Machinga",NA,33.6279645088349,36.081428134096,30.8301469934996,18.345,"10921206",3.23802634868711
"3931","MW2012C3030206","2010-12","V36",NA,194.5632237,182.4723511,209.4313507,2012,"MW","Machinga",NA,81.8229924233491,88.07573957533,76.7382114543264,18.39999,"10921206",3.24773248490484
"3932","MW2012C3030206","2011-01","V36"," 2",277.0184065,250.8944702,300.1428528,2012,"MW","Machinga",NA,116.499277433476,126.224195423715,105.512932731258,23.294,"10921206",4.11156095755342
"3933","MW2012C3030206","2011-02","V36",NA,107.7778081,95.02206421,133.5602875,2012,"MW","Machinga",NA,45.3256407242161,56.1683867297725,39.9612500864716,18.38667,"10921206",3.24538140771953
"3934","MW2012C3030206","2011-03","V36",NA,130.3027475,114.1009521,150.8430786,2012,"MW","Machinga",NA,54.798437848016,63.4366137787347,47.9848203665183,16.60708,"10921206",2.93127078848486
"3935","MW2012C3030206","2011-04","V36"," 1",60.1565639,37.55783463,102.3022385,2012,"MW","Machinga",NA,25.2986663080481,43.0229060070675,15.7948370710918,14.8275,"10921206",2.61716193432315
"3936","MW2012C3030206","2011-05","V36"," 1",10.12092073,5.074959755,12.49301338,2012,"MW","Machinga",NA,4.25632349454183,5.2539000932299,2.13425942316028,17.9475,"10921206",3.16786469844982
"3937","MW2012C3030206","2011-06","V36",NA,1.599920937,0.494653881,3.516384125,2012,"MW","Machinga",NA,0.672842052144249,1.47880501847102,0.208025237182803,18.37667,"10921206",3.24361633475759
"3938","MW2012C3030206","2011-07","V36"," 1",7.509164878,3.792007923,10.53056526,2012,"MW","Machinga",NA,3.15795723998519,4.4285982987779,1.59471779739487,19.5,"10921206",3.44189227579169
"3939","MW2012C3030206","2011-08","V36",NA,5.325474024,2.990603209,9.334225655,2012,"MW","Machinga",NA,2.23961246339328,3.92548119075443,1.25768939811851,28.65,"10921206",5.05693403597087
"3940","MW2012C3030206","2011-09","V36",NA,5.466837611,3.050550461,8.646482468,2012,"MW","Machinga",NA,2.29906250481464,3.63625281290909,1.28290003892163,32.53,"10921206",5.74178234520532
"3941","MW2012C3030206","2011-10","V36"," 1",21.38592775,19.3167572,22.85953903,2012,"MW","Machinga",NA,17.9875782378347,19.2270240313966,16.2472110398043,34.93,"10921206",6.16539985607199
"3942","MW2012C3030206","2011-10","V36"," 1",21.38592775,19.3167572,22.85953903,2012,"MW","Machinga",NA,17.9875782378347,19.2270240313966,16.2472110398043,34.93,"10921206",6.16539985607199
"3943","MW2012C3030206","2011-11","V36"," 1",48.83728082,46.40855408,53.15461349,2012,"MW","Machinga",NA,20.5383750460125,22.3540166232264,19.5169811470719,38.895,"10921206",6.86525128548297
"3944","MW2012C3030206","2011-12","V36",NA,110.7094509,102.5662003,121.7193832,2012,"MW","Machinga",NA,46.5585344954574,51.1887291953229,43.1339143669761,40.83,"10921206",7.20679290361922
"3945","MW2012C3030206","2012-01","V36"," 1",382.0177133,354.8527527,415.2391663,2012,"MW","Machinga",NA,160.6564275946,174.627612104284,149.232283179818,61.74,"10921206",10.8975604670451
"3946","MW2012C3030206","2012-02","V36",NA,178.6629617,166.1489563,196.9828186,2012,"MW","Machinga",NA,75.1361839278171,82.840545953792,69.8734557022159,47.78667,"10921206",8.43469591583624
"3947","MW2012C3030206","2012-03","V36",NA,193.4832916,169.7315979,217.0136108,2012,"MW","Machinga",NA,81.3688301497415,91.2644367962949,71.3801251072437,42.00667,"10921206",7.41448374383234
"3948","MW2012C3030206","2012-04","V36"," 1",55.55189623,34.18584442,83.62789154,2012,"MW","Machinga",NA,23.3621868402973,35.1694642272628,14.3767564895845,36.152,"10921206",6.3810917720216
"3949","MW2012C3030206","2012-05","V36",NA,11.02420834,5.727368355,13.39347172,2012,"MW","Machinga",NA,4.63619844656821,5.63258520406547,2.40862794419712,36.84,"10921206",6.50252879180338
"3950","MW2012C3030206","2012-06","V36",NA,1.623170768,0.498852491,3.546748161,2012,"MW","Machinga",NA,0.682619700301901,1.4915745246517,0.209790950289758,41.9725,"10921206",7.40845248952138
"3951","MW2012C3030206","2012-07","V36",NA,5.965120043,2.998724937,8.294835091,2012,"MW","Machinga",NA,2.50861371846583,3.48836854106783,1.26110496698076,53.8375,"10921206",9.50271155886847
"3952","MW2012C3030206","2012-08","V36",NA,2.197829042,1.128315806,3.099363327,2012,"MW","Machinga",NA,0.924290550040792,1.30342814638678,0.474509899094991,55.77,"10921206",9.84381190876424
"3953","MW2012C3030206","2012-09","V36",NA,4.368784325,2.46958828,7.016863823,2012,"MW","Machinga",NA,1.83727941964462,2.95092147686799,1.0385780996043,62.454,"10921206",11.0235866765279
"3954","MW2012C3030206","2012-10","V36"," 3",15.58608736,14.35764122,17.08498001,2012,"MW","Machinga",NA,13.109366546407,14.3700763518065,12.0761277123229,63.335,"10921206",11.1790896044752
"3955","MW2012C3030206","2012-10","V36"," 2",15.58608736,14.35764122,17.08498001,2012,"MW","Machinga",NA,13.109366546407,14.3700763518065,12.0761277123229,63.335,"10921206",11.1790896044752
"3956","MW2012C3030206","2012-11","V36"," 2",42.72695759,35.82979202,47.40533829,2012,"MW","Machinga",NA,35.9373931072394,39.872351639381,30.1362276511523,51.7,"10921206",9.12542721325285
"3957","MW2012C3030206","2012-11","V36"," 2",42.72695759,35.82979202,47.40533829,2012,"MW","Machinga",NA,35.9373931072394,39.872351639381,30.1362276511523,51.7,"10921206",9.12542721325285
"3958","MW2012C3030206","2012-12","V36",NA,189.8382699,174.4493713,206.6923218,2012,"MW","Machinga",NA,79.8359269768278,86.9238490141539,73.3641708576291,69.04,"10921206",12.1860637292645
"3959","MW2012C3030206","2013-01","V36"," 2",276.1147047,247.7475128,310.6383667,2012,"MW","Machinga",NA,116.119228295061,130.638052975968,104.189489037223,92.05,"10921206",16.2474966146987
"3960","MW2012C3030206","2013-02","V36",NA,166.847944,151.6385803,179.8608398,2012,"MW","Machinga",NA,70.1674129269856,75.6399480453952,63.7711596828066,117.2167,"10921206",20.6896027858355
"3961","MW2012C3030206","2013-03","V36"," 2",118.9125759,96.76067352,141.8334045,2012,"MW","Machinga",NA,50.0083346270471,59.6476217914419,40.6924171266449,117.0833,"10921206",20.6660567125232
"3962","MW2012C3030206","2013-04","V36"," 1",56.06670243,24.0960083,102.1325531,2012,"MW","Machinga",NA,23.5786870760615,42.9515453103515,10.1335055365032,100.6667,"10921206",17.7684070338174
"3963","MW2012C3030206","2013-05","V36",NA,29.01759665,16.10988808,44.4443779,2012,"MW","Machinga",NA,12.2032650656412,18.6909526220611,6.77496612794272,97.35333,"10921206",17.1835730538256
"3964","MW2012C3030206","2013-06","V36",NA,4.731491429,0.795681953,12.2337265,2012,"MW","Machinga",NA,1.98981482720061,5.14485775720021,0.334621708941774,92.938,"10921206",16.4042350937194
"3965","MW2012C3030206","2013-07","V36"," 2",9.163382053,3.1279459,13.2768507,2012,"MW","Machinga",NA,3.85363341558815,5.58354057654339,1.31544846353379,91.135,"10921206",16.0859924386808
"3966","MW2012C3030206","2013-08","V36",NA,8.377237865,3.150359154,13.59015846,2012,"MW","Machinga",NA,3.52302278571101,5.71530123503342,1.32487429169057,119.8875,"10921206",21.1610184725116
"3967","MW2012C3030206","2013-09","V36",NA,7.589538779,3.688130856,11.15041161,2012,"MW","Machinga",NA,3.19175824804568,4.68927286119106,1.55103260188636,148.64,"10921206",26.2360445063424
"3968","MW2012C3030206","2013-10","V36"," 1",36.37764822,29.06209183,40.89303589,2012,"MW","Machinga",NA,15.2985131417943,17.1974461677015,12.2219773829373,148.925,"10921206",26.2863490857578
"3969","MW2012C3030206","2013-11","V36"," 1",37.74462509,35.67622757,41.09692764,2012,"MW","Machinga",NA,15.8733912505646,17.2831922444686,15.003532747046,149.21,"10921206",26.3366536651733
"3970","MW2012C3030206","2013-12","V36",NA,147.8214286,131.7362823,166.4129639,2012,"MW","Machinga",NA,62.165867743825,69.9844833231799,55.401306698811,138,"10921206",24.3580068748335
"3971","MW2012C3030206","2014-01","V36"," 2",298.650068,279.7365417,327.6960144,2012,"MW","Machinga",NA,125.596409159398,137.811596629157,117.642381210468,168.1133,"10921206",29.6732240373257
"3972","MW2012C3030206","2014-02","V36"," 2",206.3468083,175.0075226,232.4361877,2012,"MW","Machinga",NA,86.7785443262738,97.7503562256676,73.5988997479224,173.5,"10921206",30.6240158897363
"3973","MW2012C3030206","2014-03","V36",NA,74.8543129,62.82470322,86.0602951,2012,"MW","Machinga",NA,31.4797614924166,36.1924044020581,26.4207444645111,114.8825,"10921206",20.2775994550584
"3974","MW2012C3030206","2014-04","V36"," 1",34.3167632,12.43459511,64.91142273,2012,"MW","Machinga",NA,14.4318139980915,27.2983082271246,5.22933246131727,81.235,"10921206",14.3385702063558
"3975","MW2012C3030206","2014-05","V36"," 1",22.56493609,11.30622005,33.98263931,2012,"MW","Machinga",NA,9.48961761433555,14.2912991772532,4.75479764312657,74.03,"10921206",13.0668351372748
"3976","MW2012C3030206","2014-06","V36",NA,4.088647127,0.687341213,10.53666019,2012,"MW","Machinga",NA,1.71946854360364,4.43116150369261,0.289059328859972,77.4475,"10921206",13.6700488220193
"3977","MW2012C3030206","2014-07","V36"," 1",9.163388184,3.127948761,13.27686119,2012,"MW","Machinga",NA,3.8536359939622,5.58354498808208,1.31544966671894,82.93,"10921206",14.6377500734054
"3978","MW2012C3030206","2014-08","V36",NA,8.377185685,3.150337219,13.59008121,2012,"MW","Machinga",NA,3.52300084156523,5.71526874777275,1.32486506699072,88.4125,"10921206",15.6054513247914
"3979","MW2012C3030206","2014-09","V36"," 1",9.333329746,4.033709049,14.69280338,2012,"MW","Machinga",NA,3.92510441885517,6.17901531839955,1.6963644962176,NA,"10921206",NA
"3980","MW2012C3030206","2014-10","V36"," 1",20.4404805,15.53792477,23.06254768,2012,"MW","Machinga",NA,8.59618405408399,9.69888670735346,6.5344286374007,NA,"10921206",NA
"3981","MW2012C3030206","2014-11","V36",NA,44.39930507,41.91388702,47.94660568,2012,"MW","Machinga",NA,18.6719973757537,20.1638042312102,17.6267621128575,NA,"10921206",NA
"3982","MW2012C3030206","2014-12","V36",NA,203.553336,182.9417267,226.2906189,2012,"MW","Machinga",NA,85.603757753092,95.1658553123042,76.9356059846602,NA,"10921206",NA
"3983","MW2012C3030206","2015-01","V36"," 2",340.144649,299.5007019,383.4414368,2012,"MW","Machinga",NA,143.046833356769,161.25517033199,125.954140748293,NA,"10921206",NA
"3984","MW2012C3030206","2015-02","V36",NA,163.0847822,147.1811066,177.0955963,2012,"MW","Machinga",NA,68.5848262819164,74.4770330111641,61.8965822069278,NA,"10921206",NA
"3985","MW2012C3030206","2015-03","V36",NA,113.8082548,98.55290222,130.0527191,2012,"MW","Machinga",NA,47.861727376462,54.6932891385642,41.4461336438379,NA,"10921206",NA
"3986","MW2012C3030206","2015-04","V36"," 1",24.70314598,8.49201107,46.50563049,2012,"MW","Machinga",NA,10.3888355050648,19.5578063462481,3.57129032006066,NA,"10921206",NA
