case_id,clust_num,clust,district,reside,hhsize,TA,month,year,dist_road,dist_admarc,dist_agmrkt,popdensity,fsrad3_agpct,elevation,srtm_mwi_5_15,nutri_avail,nutri_retention,LAT_DD_MOD,LON_DD_MOD,RCSI,HDDS,FCS,Refrigerator,Radio,Television,Bicycle,Motorcycle,Car,cells_own,cell_cost,hh_age,hh_gender,LT_15,GT_64,floor_cement,floor_dirt_sand_dung,floor_tile,roof_natural,roof_iron,roof_other,region,cell_phone,fnid,yearmo,flood_maxprecip,L12day1rain,L12maxdays,L12rain_cytot,ipczone_thinn,ipczone_lag_thinn,ipczone_price,ipczone_lag_price,ipc2,ipc_lag1,ipc_lag12,near_mkt,near_dist,mkt_thinness,Lmkt_thinn,price,lnprice_impu,Lprice,Llnprice_impu,case_id_num,percent_ag,asset_index2,logFCS,roof,nutri_reten1,nutri_reten2,nutri_reten3,nutri_reten4,nutri_reten5,nutri_avail1,nutri_avail2,nutri_avail3,nutri_avail4,nutri_avail5,nutri_reten_constrained,nutri_avail_constrained,ipczone,ipczone_floodmax,ipczone_floor,ipczone_roof,ipczone_cell,ipczone_hhsize,ipczone_hh_age,ipczone_hh_gender,ipczone_asset,ipczone_dist_road,ipczone_dist_admarc,ipczone_percent_ag,ipczone_nutri_reten_constrained,ipczone_nutri_avail_constrained,ipczone_elevation,ipczone_cells_own,TA_floodmax,TA_floor,TA_roof,TA_cell,TA_hhsize,TA_hh_age,TA_hh_gender,TA_asset,TA_dist_road,TA_dist_admarc,TA_percent_ag,TA_nutri_reten_constrained,TA_nutri_avail_constrained,TA_elevation,TA_cells_own,clust_floodmax,clust_floor,clust_roof,clust_cell,clust_hhsize,clust_hh_age,clust_hh_gender,clust_asset,clust_dist_road,clust_dist_admarc,clust_percent_ag,clust_nutri_reten_constrained,clust_nutri_avail_constrained,clust_elevation,clust_cells_own,TA_lag_price,TA_lag_thinn,TA_price,TA_thinn,clust_lag_price,clust_lag_thinn,clust_price,clust_thinn,ipczone_L12raincytot,ipczone_L12day1rain,ipczone_L12maxdays,clust_L12raincytot,clust_L12day1rain,clust_L12maxdays,TA_L12raincytot,TA_L12day1rain,TA_L12maxdays,clust_logFCS,clust_RCSI,clust_HDDS,ipc_lag1_dummy1,ipc_lag1_dummy2,ipc_lag1_dummy3
1021-001,20405366,20405366,Dowa,rural,4,5,JULY,2013,4,7,10,100-200,8,1210,Mid-altitude Plateaus,No or Slight Constraint,No or Slight Constraint,-13.7611,33.9695,7,4,51,0,0,0,0,0,0,0,,51,2,3,0,0,1,0,1,0,0,2,0,MW2012C3020403,201307,0,51,12,906.40332,.76594901,.55773365,4.6731157,4.4808741,1,1,,LILONGWE,7.390687,1,0,112.42,4.7222419,110,4.7004805,1021-001,0,-.30081591,3.9318256,0,1,0,0,0,0,1,0,0,0,0,0,0,MW2012C3020403,0,.79844964,.24031007,.484375,4.8372092,43.038761,1.1860465,-.16033979,3.1627908,7.8139534,.071317829,.19379845,.20155039,1095.0388,.6640625,0,.77230769,.31999999,.47076923,4.9446154,43.316921,1.2276924,-.25620943,8.913846,11.406154,.025230769,.42153847,.47692308,947.35382,.70153844,0,.77777779,.44444445,.55555558,5.2222223,40.444443,1.1111112,-.30081618,3.3333333,7.0555553,0,0,0,1222.7778,.66666669,4.5620041,.41797802,4.5692329,.56050551,4.6953936,.055555556,4.7130342,.96666664,906.40332,51,12,926.93945,53,24,940.22516,49.455383,24.775385,3.8639641,.8888889,5.0555553,1,0,0
1078-001,20507089,20507089,Salima,rural,3,7,JULY,2013,5,5,24,100-200,8,510,High-altitude Plains,Moderate Constraint,No or Slight Constraint,-13.612,34.3389,0,5,38,0,0,0,0,0,0,0,,28,2,1,0,0,1,0,1,0,0,2,0,MW2012C3020513,201307,0,53,30,834.07819,.63473827,.32343712,4.6048756,4.5641818,2,1,,MWANSAMBO,32.080978,1,1,85,4.4426513,80,4.3820267,1078-001,0,-.30081591,3.6375861,0,1,0,0,0,0,0,1,0,0,0,0,1,MW2012C3020513,0,.7368421,.29824561,.47368422,5.0350876,43.070175,1.2807018,-.30081546,2.9824562,7.0350876,.18596491,.070175439,.3508772,595.26318,.7719298,3.505424,.76538461,.34615386,.47490346,5.1999998,43.576923,1.1961539,-.18929943,5.7307692,6.5999999,.10923077,.23076923,.2923077,868.34613,.76061773,0,.94736844,.10526316,.2631579,4.8947368,42,1.2631578,-.30081612,4.6842103,4.8421054,.55789477,.052631579,.89473683,539.47369,.31578946,4.5474133,.57868135,4.5668154,.58615386,4.4157104,.95789474,4.4686704,1,834.07819,53,30,752.13776,73,25,949.68549,45.569229,25.365385,3.9037588,5.8421054,5.2105265,1,0,0
1067-001,20507459,20507459,Salima,rural,5,7,JULY,2013,2,2,27,100-200,22,540,Low Plateaus,No or Slight Constraint,No or Slight Constraint,-13.5932,34.2978,0,4,38,0,1,0,1,0,0,0,,71,1,1,1,0,1,0,0,1,0,2,0,MW2012C3020513,201307,0,53,30,834.07819,.63473827,.32343712,4.6048756,4.5641818,2,1,,SALIMA,14.766571,.5714286,.2,95.834999,4.5626278,77.720001,4.3531127,1067-001,0,-.30081713,3.6375861,1,1,0,0,0,0,1,0,0,0,0,0,0,MW2012C3020513,0,.7368421,.29824561,.47368422,5.0350876,43.070175,1.2807018,-.30081546,2.9824562,7.0350876,.18596491,.070175439,.3508772,595.26318,.7719298,3.505424,.76538461,.34615386,.47490346,5.1999998,43.576923,1.1961539,-.18929943,5.7307692,6.5999999,.10923077,.23076923,.2923077,868.34613,.76061773,.43954086,.60000002,.5,.55000001,4.9000001,43.25,1.3,-.30081543,2.3499999,4.5999999,.050000001,.050000001,.1,561.5,.85000002,4.5474133,.57868135,4.5668154,.58615386,4.3531127,.2,4.5626278,.5714286,834.07819,53,30,750.43427,73,25,949.68549,45.569229,25.365385,3.996321,.64999998,5.6500001,1,0,0
1346-001,20702471,20702471,Mchinji,rural,4,2,JULY,2013,5,5,51,100-200,26,1160,High-altitude Plains,Severe Constraint,Moderate Constraint,-14.0593,33.3084,0,4,27.5,0,0,0,1,0,0,0,,30,1,2,0,0,1,0,1,0,0,2,0,MW2012C3020703,201307,0,33,14,908.61011,.78856641,.54687649,4.6265545,4.4266524,1,1,,NSUNDWE,19.475443,.42857143,0,92.940002,4.5319543,80.639999,4.3899946,1346-001,0,-.30081642,3.3141861,0,0,1,0,0,0,0,0,1,0,0,1,1,MW2012C3020703,0,.82608694,.25,.39130434,4.9891305,40.758244,1.173913,-.22202745,19.02174,8.956522,.017391305,.85869563,.88043481,1097.9348,.64130437,2.8397248,.77777779,.2962963,.43518519,4.95679,43.175926,1.2283951,-.20014155,7.8888888,6.7962961,.057407409,.41358024,.41975307,891.7901,.57716048,0,.94117647,.17647059,.35294119,4.2352943,48.588234,1.2352941,-.30081639,4.647059,4.4705882,0,1,1,1155.2941,.41176471,4.578866,.26364639,4.5747905,.45734128,4.3899946,0,4.5319543,.42857143,908.61011,33,14,909.70544,53,25,921.45221,48.774693,24.370371,3.6687996,4.7647057,5.2941175,1,0,0
1381-001,20705372,20705372,Mchinji,rural,8,5,JULY,2013,35,4,37,100-200,26,1090,High-altitude Plains,Moderate Constraint,Moderate Constraint,-13.5027,32.9863,0,6,33.5,0,0,0,1,0,0,2,300,47,1,3,0,0,1,0,1,0,0,2,1,MW2012C3020703,201307,0,33,14,908.61011,.78856641,.54687649,4.6265545,4.4266524,1,1,,MKANDA,.88627756,1,1,110.57,4.7056489,88.544998,4.483511,1381-001,0,-.30081642,3.5115454,0,0,1,0,0,0,0,1,0,0,0,1,1,MW2012C3020703,0,.82608694,.25,.39130434,4.9891305,40.758244,1.173913,-.22202745,19.02174,8.956522,.017391305,.85869563,.88043481,1097.9348,.64130437,0,.77230769,.31999999,.47076923,4.9446154,43.316921,1.2276924,-.25620943,8.913846,11.406154,.025230769,.42153847,.47692308,947.35382,.70153844,0,.875,.1875,.5,5.4375,42.9375,1,-.30081648,35.25,4.75,.0625,1,1,1085.625,.5625,4.5620041,.41797802,4.5692329,.56050551,4.483511,1,4.7056489,1,908.61011,33,14,755.47449,33,25,940.22516,49.455383,24.775385,3.5208199,3.4375,4.625,1,0,0
1412-001,20802019,20802019,Dedza,rural,5,2,JULY,2013,23,3,48,200-300,0,1230,High-altitude Plains,Moderate Constraint,Moderate Constraint,-14.3353,33.9759,0,5,44.5,0,0,0,1,0,0,0,,29,1,3,0,0,1,0,1,0,0,2,0,MW2012C3020803,201307,0,33,24,1014.7139,.57018298,.11994349,4.584774,4.5305037,1,1,,MITUNDU,30.783737,.5714286,0,95,4.5538769,92.5,4.5272088,1412-001,0,-.30081642,3.7954891,0,0,1,0,0,0,0,1,0,0,0,1,1,MW2012C3020803,0,.8561644,.2739726,.31506848,4.8835616,44.513699,1.2465754,-.17669667,12.609589,5.0547943,.024657534,.11643836,.13013698,1305.8219,.46575344,2.8397248,.77777779,.2962963,.43518519,4.95679,43.175926,1.2283951,-.20014155,7.8888888,6.7962961,.057407409,.41358024,.41975307,891.7901,.57716048,0,1,.090909094,.045454547,4.6363635,42.68182,1.1818181,-.30081648,22.727272,5.181818,0,.59090906,.59090906,1220.9091,.045454547,4.578866,.26364639,4.5747905,.45734128,4.5308452,.077922083,4.5698199,.62987018,1014.7139,33,24,912.61133,51,14,921.45221,48.774693,24.370371,3.6095014,7.9545455,4.8636365,1,0,0
1475-001,20806131,20806131,Dedza,rural,6,6,JULY,2013,14,10,46,100-200,35,1470,Mid-altitude Mountains,No or Slight Constraint,No or Slight Constraint,-14.2021,34.3656,4,3,27,0,1,0,1,0,0,0,,34,1,4,0,0,1,0,1,0,0,2,0,MW2012C3020803,201307,0,33,24,1014.7139,.57018298,.11994349,4.584774,4.5305037,1,1,,MTAKATAKA,15.958576,1,.80000001,95.43,4.558393,90.07,4.500587,1475-001,0,-.30081713,3.2958369,0,1,0,0,0,0,1,0,0,0,0,0,0,MW2012C3020803,0,.8561644,.2739726,.31506848,4.8835616,44.513699,1.2465754,-.17669667,12.609589,5.0547943,.024657534,.11643836,.13013698,1305.8219,.46575344,0,.77076411,.32225913,.39202657,4.8205981,43.164429,1.3076923,-.19244885,13.877076,7.6279068,.032558139,.2857143,.38870433,900.66443,.58803988,0,1,.055555556,.055555556,4.3333335,44.277779,1.3888888,-.30081609,16.277779,6.3333335,0,0,0,1492.7778,.055555556,4.5456085,.37074038,4.4840188,.45932606,4.500587,.80000001,4.558393,1,1014.7139,33,24,921.84467,51,23,894.39532,52.196014,22.528238,3.495477,3.2222223,4.3333335,1,0,0
1546-001,20903583,20903583,Ntcheu,rural,5,3,JULY,2013,0,4,5,200-300,33,1110,Mid-altitude Plateaus,Severe Constraint,Moderate Constraint,-14.8515,34.6402,21,6,56,0,0,0,0,0,0,0,,29,2,4,0,0,1,0,1,0,0,2,0,MW2012C3020913,201307,0,53,30,978.68469,.66956991,.31979567,4.5383677,4.4123735,2,1,,NTCHEU,3.2998219,.42857143,0,99.635002,4.6015134,81.18,4.3966689,1546-001,0,-.30081591,4.0253515,0,0,1,0,0,0,0,0,1,0,0,1,1,MW2012C3020913,0,.75539571,.31654677,.45323741,5.1007195,41.963505,1.2554744,-.092223831,3.8633094,4.8776979,.038848922,.37410071,.38129497,806.90649,.73381293,.17780566,.79790938,.32752612,.45296168,5.1324043,43.933567,1.2682927,-.18716252,7.8571429,6.5993032,.029268293,.28919861,.34843206,973.41461,.67595822,0,.78260869,.34782609,.65217394,4.347826,41.739132,1.3478261,-.14323826,.52173913,3.2608695,0,.9130435,.9130435,1104.7826,1.173913,4.5298309,.35881037,4.5674162,.28576407,4.4079218,.037267081,4.6068707,.45341614,978.68469,53,30,1013.5152,50,23,986.30182,51.777004,22.564461,3.8589108,2.3913043,5.652174,1,0,0
1593-001,20908119,20908119,Ntcheu,urban,4,8,JULY,2013,0,0,1,500-1000,35,1130,Mid-altitude Plateaus,Severe Constraint,Moderate Constraint,-14.812309,34.635847,6,4,31.5,0,0,0,0,0,0,0,,30,1,2,0,0,1,0,1,0,0,2,0,MW2012C3020913,201307,0,53,30,978.68469,.66956991,.31979567,4.5383677,4.4123735,2,1,,NTCHEU,1.0696268,.42857143,0,99.635002,4.6015134,81.18,4.3966689,1593-001,0,-.30081591,3.4499876,0,0,1,0,0,0,0,0,1,0,0,1,1,MW2012C3020913,0,.75539571,.31654677,.45323741,5.1007195,41.963505,1.2554744,-.092223831,3.8633094,4.8776979,.038848922,.37410071,.38129497,806.90649,.73381293,.50433636,.77777779,.30409357,.40350878,5.122807,41.730995,1.2105263,-.21603732,12.48538,8.1169586,.032748539,.15789473,.25146198,679.70758,.53801167,0,1,.05882353,.17647059,5.1764708,39.176472,1.1764706,-.30081609,3.4705882,4.0588236,.035294119,.05882353,.05882353,584.11768,.29411766,4.6608477,.24741019,4.5594964,.38479534,4.3966689,0,4.6015134,.42857143,978.68469,53,30,823.27905,50,16,966.46399,44.894737,21.385965,3.8931241,5.5882354,5.4705882,1,0,0
1693-001,21048764,21048764,Lilongwe City,urban,2,48,JULY,2013,0,4,5,>5000,0,1080,Mid-altitude Plateaus,No or Slight Constraint,No or Slight Constraint,-13.9354,33.7828,0,6,69,1,1,1,0,0,0,1,6000,66,2,0,1,1,0,0,0,1,0,2,1,MW2012C3030514,201307,0,53,31,823.06921,.79244298,.72779256,4.6327925,4.5559683,1,1,,MPONELA,3.4100654,.71428573,.5,99.635002,4.6015134,81.18,4.3966689,1693-001,0,3.3234713,4.2341065,1,1,0,0,0,0,1,0,0,0,0,0,0,MW2012C3030514,0,.32323232,.81818181,.69696969,4.8989897,41.090908,1.1818181,.87067115,3.2424242,5.3535352,.032323234,.030303031,.04040404,955.85858,1.5454545,0,0,.92307693,1,5.2307692,50.076923,1.2307693,3.0446808,.23076923,4.2307692,0,0,0,1080.7693,3.2307692,0,.037037037,.8888889,.96296299,4.6666665,44.074074,1.2222222,1.9811441,1.7407408,4.1481481,.081481487,.074074075,.074074075,1074.0741,2.9629629,4.3966689,.5,4.6015134,.71428573,4.5281429,.61931217,4.6648607,.79806,823.06921,53,31,863.31006,33,15,863.31006,33,15,4.2986822,.37037036,6.6296296,1,0,0
1672-001,21051203,21051203,Lilongwe City,urban,3,51,JULY,2013,3,5,5,>5000,0,1090,Mid-altitude Plateaus,No or Slight Constraint,No or Slight Constraint,-14.0039,33.8081,0,7,83,1,1,1,1,0,0,2,4500,35,1,0,0,1,0,0,0,1,0,2,1,MW2012C3020803,201307,0,33,24,1014.7139,.57018298,.11994349,4.584774,4.5305037,1,1,,LILONGWE,3.5124955,1,0,95.43,4.558393,85,4.4426513,1672-001,0,3.3234708,4.4188404,1,1,0,0,0,0,1,0,0,0,0,0,0,MW2012C3020803,0,.8561644,.2739726,.31506848,4.8835616,44.513699,1.2465754,-.17669667,12.609589,5.0547943,.024657534,.11643836,.13013698,1305.8219,.46575344,0,.1,.89999998,1,5.0999999,44.599998,1.1,.78647214,3.2,5,0,0,0,1099,3,0,.15000001,.89999998,.94999999,4.9499998,39.450001,1.2,.78647149,2.7,4.75,0,.050000001,.050000001,1100,2.55,4.4426513,0,4.558393,1,4.6025925,.22857143,4.683496,.97000003,1014.7139,33,24,880.18304,53,24,880.18304,53,24,4.1097946,4.0999999,6.0999999,1,0,0
1872-004,21086069,21086069,Lilongwe City,urban,3,86,JULY,2013,2,5,6,300-400,2,1090,Mid-altitude Plateaus,No or Slight Constraint,No or Slight Constraint,-13.953,33.7174,7,6,42,0,0,0,0,0,0,0,,24,1,1,0,0,1,0,1,0,0,2,0,MW2012C3020603,201307,0,32,13,957.92847,.62849855,.032018665,4.6234941,4.5705128,1,1,,LILONGWE,7.8748956,1,0,112.42,4.7222419,110,4.7004805,1872-004,0,-.30081591,3.7376697,0,1,0,0,0,0,1,0,0,0,0,0,0,MW2012C3020603,0,.70076728,.44757032,.47058824,4.8030691,42.353848,1.2102565,-.087622568,7.0869565,6.0409207,.12327366,.16112532,.17391305,1134.6036,.84398979,0,.80555558,.5,.52777779,4.5,37.861111,1.2222222,-.20014122,1.8611112,4.5277777,.31666666,0,0,1099.1666,.75,0,.82352942,.47058824,.52941179,4.7058825,36.764706,1.1764706,-.30081576,2.1764705,4.352941,0,0,0,1087.6471,.82352942,4.7094131,.055555556,4.7332578,.97916669,4.7004805,0,4.7222419,1,957.92847,32,13,877.19995,33,15,879.58423,33.555557,15.277778,3.8628192,6.0588236,5.647059,1,0,0
1865-001,21086436,21086436,Lilongwe City,urban,1,86,JULY,2013,1,5,6,500-1000,20,1110,High-altitude Plains,No or Slight Constraint,No or Slight Constraint,-13.9554,33.7286,0,6,91,0,1,0,1,0,0,0,,68,1,0,1,0,1,0,0,1,0,2,0,MW2012C3020603,201307,0,32,13,957.92847,.62849855,.032018665,4.6234941,4.5705128,1,1,,LILONGWE,6.6726437,1,0,112.42,4.7222419,110,4.7004805,1865-001,.60000002,-.30081713,4.5108595,1,1,0,0,0,0,1,0,0,0,0,0,0,MW2012C3020603,0,.70076728,.44757032,.47058824,4.8030691,42.353848,1.2102565,-.087622568,7.0869565,6.0409207,.12327366,.16112532,.17391305,1134.6036,.84398979,0,.80555558,.5,.52777779,4.5,37.861111,1.2222222,-.20014122,1.8611112,4.5277777,.31666666,0,0,1099.1666,.75,0,.81818181,.45454547,.5,4.2272725,39.227272,1.2272727,-.13607566,1.7727273,4.818182,.54545456,.045454547,.045454547,1120.9091,.63636363,4.7094131,.055555556,4.7332578,.97916669,4.7121792,.13636364,4.7324286,.96590906,957.92847,32,13,875.73474,33,15,879.58423,33.555557,15.277778,3.9663641,6.590909,5.7272725,1,0,0
2044-001,30107624,30107624,Mangochi,rural,2,7,JULY,2013,27,19,31,100-200,28,1090,Mid-altitude Plateaus,Moderate Constraint,Moderate Constraint,-14.1066,35.4117,0,4,32,0,0,0,1,0,0,1,750,59,1,0,1,0,1,0,1,0,0,3,1,MW2012C3030114,201307,0,53,23,1019.7313,.49702865,.34015277,4.4419193,4.4411392,1,1,,NAMWERA,15.530136,.42857143,.60000002,86.205002,4.456728,77.285004,4.3474998,2044-001,0,-.30081642,3.4657359,0,0,1,0,0,0,0,1,0,0,0,1,1,MW2012C3030114,0,.80821919,.28767124,.3561644,5.0547943,44.082191,1.369863,-.25116825,13.643836,14.602739,.084931508,.84931505,.87671232,923.42468,.43835616,3.505424,.76538461,.34615386,.47490346,5.1999998,43.576923,1.1961539,-.18929943,5.7307692,6.5999999,.10923077,.23076923,.2923077,868.34613,.76061773,0,.9375,.0625,.1875,5,43.3125,1.375,-.300816,26.25,20.25,.22500001,1,1,1055,.25,4.5474133,.57868135,4.5668154,.58615386,4.3474998,.60000002,4.456728,.42857143,1019.7313,53,23,964.69122,53,25,949.68549,45.569229,25.365385,3.7417641,3.125,4.875,1,0,0
2099-002,30202252,30202252,Zomba City,urban,4,2,JULY,2013,2,1,3,2000-3000,31,870,Low Plateaus,No or Slight Constraint,No or Slight Constraint,-15.395464,35.33235,0,6,37,0,0,0,1,0,0,1,800,27,1,2,0,0,1,0,1,0,0,3,1,MW2012C3030214,201307,0,50,8,1031.4089,.5149945,.24198456,4.5320864,4.5237732,1,1,,LIWONDE,16.447121,.42857143,0,91.074997,4.5116835,98.410004,4.5891423,2099-002,0,-.30081642,3.6109178,0,1,0,0,0,0,1,0,0,0,0,0,0,MW2012C3030214,0,.60493827,.45679012,.61728394,4.45679,39.123455,1.2222222,.057138495,8.4938269,6.0123458,.024691358,.061728396,.27160493,838.14813,.97530866,2.8397248,.77777779,.2962963,.43518519,4.95679,43.175926,1.2283951,-.20014155,7.8888888,6.7962961,.057407409,.41358024,.41975307,891.7901,.57716048,0,.85714287,.23809524,.52380955,5,40.619049,1.1428572,-.12823123,1.5238096,4.9523811,0,0,0,790.4762,.61904764,4.578866,.26364639,4.5747905,.45734128,4.6026196,.081632651,4.535079,.48299322,1031.4089,50,8,1006.9587,68,16,921.45221,48.774693,24.370371,3.7947338,3,5.5714288,1,0,0
2150-003,30208396,30208396,Machinga,rural,3,8,JULY,2013,46,11,30,100-200,10,660,High-altitude Plains,Moderate Constraint,Moderate Constraint,-14.7074,35.8067,0,5,46,0,0,0,1,0,0,0,,22,1,1,0,0,1,0,1,0,0,3,0,MW2012C3030204,201307,0,50,7,1063.0758,.65928143,.64598805,4.7089453,4.7032495,1,1,,CHIMBIYA,23.20484,.42857143,0,106.105,4.6644292,85.440002,4.4478145,2150-003,0,-.30081642,3.8286414,0,0,1,0,0,0,0,1,0,0,0,1,1,MW2012C3030204,0,.78823531,.29411766,.35294119,5.0941176,43.482353,1.2,-.13026159,32.894119,7.3058825,.047058824,.28235295,.49411765,691.05884,.45882353,.50433636,.77777779,.30409357,.40350878,5.122807,41.730995,1.2105263,-.21603732,12.48538,8.1169586,.032748539,.15789473,.25146198,679.70758,.53801167,0,.90909094,.18181819,.36363637,4.5,39.727272,1.1818181,-.30081612,44.68182,11.863636,.18181819,.95454544,.95454544,663.63635,.40909091,4.6608477,.24741019,4.5594964,.38479534,4.4478145,0,4.6644292,.42857143,1063.0758,50,7,941.51654,50,24,966.46399,44.894737,21.385965,4.0370798,3.909091,5.2272725,1,0,0
2285-004,30306087,30306087,Zomba,rural,3,6,JULY,2013,19,13,25,300-400,47,480,Mid-altitude Plains,No or Slight Constraint,No or Slight Constraint,-15.317,35.1061,0,5,48,0,1,0,0,0,0,0,,23,1,1,0,0,1,0,1,0,0,3,0,MW2012C3030519,201307,0,31,11,902.7489,.81110936,.77537853,4.667098,4.5936046,1,1,,ZOMBA,25.478914,.71428573,.80000001,105.16,4.6554828,100.08,4.6059699,2285-004,0,-.3008166,3.871201,0,1,0,0,0,0,1,0,0,0,0,0,0,MW2012C3030519,0,.22360249,.8509317,.77639753,4.7267079,41.080746,1.242236,.48707357,3.8757763,4.7701864,.029813666,.049689442,.049689442,984.40991,1.689441,0,.77076411,.32225913,.39202657,4.8205981,43.164429,1.3076923,-.19244885,13.877076,7.6279068,.032558139,.2857143,.38870433,900.66443,.58803988,0,.75,.34999999,.40000001,4.1999998,47.75,1.45,-.30081645,17.049999,10.4,.1,0,0,540,.44999999,4.5456085,.37074038,4.4840188,.45932606,4.6223845,.81285715,4.670475,.74285716,902.7489,31,11,846.29822,53,31,894.39532,52.196014,22.528238,3.8949118,4.1999998,5.4000001,1,0,0
2246-001,30306555,30306555,Zomba,rural,2,6,JULY,2013,7,12,22,200-300,51,930,Low Mountains,No or Slight Constraint,No or Slight Constraint,-15.4627,35.1595,5,4,34,0,0,0,0,0,0,1,100,58,2,1,0,0,0,0,1,0,0,3,1,MW2012C3030314,201307,0,32,13,1028.1757,.72304422,.57877207,4.6501775,4.5992846,1,1,,ZOMBA,20.622044,.71428573,.80000001,90.910004,4.5098701,88,4.4773369,2246-001,0,-.30081591,3.5263605,0,1,0,0,0,0,1,0,0,0,0,0,0,MW2012C3030314,0,.49740931,.60103625,.66839379,4.357513,38.274612,1.2746114,.30010268,5.8704662,4.6113992,.084974095,.025906736,.025906736,905.49225,1.3212435,0,.77076411,.32225913,.39202657,4.8205981,43.164429,1.3076923,-.19244885,13.877076,7.6279068,.032558139,.2857143,.38870433,900.66443,.58803988,0,.8125,.25,.625,4.5,41,1.25,-.30081588,6.8125,10.125,0,0,0,968.125,.875,4.5456085,.37074038,4.4840188,.45932606,4.488471,.80357146,4.5232987,.73214287,1028.1757,32,13,918.771,53,22,894.39532,52.196014,22.528238,3.883817,2.6875,5.625,1,0,0
2371-001,30502456,30502456,Blantyre,rural,8,2,JULY,2013,4,4,31,100-200,39,620,Low Plateaus,No or Slight Constraint,No or Slight Constraint,-15.5147,35.1047,0,6,61.5,0,1,0,1,0,0,2,1900,50,1,3,0,0,1,0,0,1,0,3,1,MW2012C3030506,201307,0,67,13,795.06915,.48429906,.60342741,4.7527418,4.4944,2,1,,LUNZU,28.934063,.42857143,.60000002,118.68,4.7764306,90.394997,4.504189,2371-001,0,-.30081713,4.1190372,1,1,0,0,0,0,1,0,0,0,0,0,0,MW2012C3030506,0,.78947371,.22368421,.59210527,4.6052632,44.302631,1.2631578,-.25312793,10.421053,7.5131578,.028947368,.013157895,.02631579,587.36841,.88157892,2.8397248,.77777779,.2962963,.43518519,4.95679,43.175926,1.2283951,-.20014155,7.8888888,6.7962961,.057407409,.41358024,.41975307,891.7901,.57716048,0,.95238096,.14285715,.61904764,5.0476189,41.666668,1.1904762,-.30081654,5.9523811,4,0,0,.047619049,656.19049,.76190478,4.578866,.26364639,4.5747905,.45734128,4.5538139,.58095241,4.7895808,.47210884,795.06915,67,13,859.65637,53,22,921.45221,48.774693,24.370371,3.9784043,6.8571429,5.5714288,1,0,0
2314-001,30503685,30503685,Blantyre,rural,8,3,JULY,2013,4,5,40,100-200,41,540,High-altitude Plains,No or Slight Constraint,No or Slight Constraint,-15.4239,34.8991,9,5,55,0,0,0,0,0,0,1,0,61,2,4,0,0,1,0,1,0,0,3,1,MW2012C3030506,201307,0,67,13,795.06915,.48429906,.60342741,4.7527418,4.4944,2,1,,LUNZU,33.179195,.42857143,.60000002,118.68,4.7764306,90.394997,4.504189,2314-001,0,-.30081591,4.0073333,0,1,0,0,0,0,1,0,0,0,0,0,0,MW2012C3030506,0,.78947371,.22368421,.59210527,4.6052632,44.302631,1.2631578,-.25312793,10.421053,7.5131578,.028947368,.013157895,.02631579,587.36841,.88157892,.17780566,.79790938,.32752612,.45296168,5.1324043,43.933567,1.2682927,-.18716252,7.8571429,6.5993032,.029268293,.28919861,.34843206,973.41461,.67595822,0,.7368421,.31578946,.68421054,5.6842103,51.105263,1.2631578,-.11006429,3.2631578,5.5263157,0,.052631579,.052631579,587.36841,1.4210526,4.5298309,.35881037,4.5674162,.28576407,4.5295544,.61203009,4.7785211,.48872182,795.06915,67,13,746.26331,42,22,986.30182,51.777004,22.564461,3.9291706,5.6315789,5.5263157,1,0,0
2494-001,30710079,30710079,Thyolo,rural,1,10,JULY,2013,1,10,10,500-1000,65,1110,Mid-altitude Plateaus,No or Slight Constraint,No or Slight Constraint,-16.005,35.1013,6,5,41,0,0,0,0,0,0,0,,56,1,0,0,0,1,0,0,1,0,3,0,MW2012C3030714,201307,0,32,30,992.78375,.7143544,.20273305,4.6246042,4.4553752,1,1,,BVUMBWE,8.8288574,.71428573,.40000001,111.155,4.7109256,78.864998,4.3677373,2494-001,0,-.30081591,3.713572,1,1,0,0,0,0,1,0,0,0,0,0,0,MW2012C3030714,0,.53846157,.69230771,.58974361,4.4871793,42.410255,1.2307693,.07090573,3.1794872,6.8205128,.041025642,.025641026,.025641026,1005.3846,.92307693,0,.75581396,.37209302,.44186047,4.7093024,41.790699,1.1744186,-.25867334,5.6976743,11.174418,.030232558,.40697673,.43023255,1180.3489,.60465115,0,.40000001,.86666667,.60000002,4.2666669,38.533333,1.0666667,-.30081633,3.1333334,11.133333,.040000003,0,0,1016,.80000001,4.3640485,.26453489,4.5630274,.36378738,4.4586315,.51428574,4.7388463,.76380956,992.78375,32,30,977.86591,68,23,889.09521,49.965115,22.476744,3.9026279,3.2666667,5.8666668,1,0,0
