"","ea_id","near_mkt","near_dist"
"352",20603090,"MITUNDU",20.3096698828699
"353",20604638,"NANJIRI",17.835764198768
"354",20604638,"DWANGWA",12.5180197727681
"355",20603533,"MITUNDU",7.88221479058726
"356",20605302,"NANJIRI",20.287262487688
"357",20604638,"MCHINJI",15.1800744301712
"358",20605302,"DWANGWA",7.70852615204981
"359",20607260,"NANJIRI",12.6126892399961
"360",20607260,"MITUNDU",3.51307097816927
"361",20605302,"NTCHEU",15.5991623006796
"362",20607315,"NANJIRI",15.2760651669206
"363",20607315,"DOWA",8.54962141981467
"364",20607315,"MISUKU",36.3736289626065
"365",20607315,"NANJIRI",5.37680268775511
"366",20607260,"KARONGA",26.5166404810865
"367",20607315,"KASUNGU",2.57545640841006
"368",20607315,"NTCHISI",4.71825825904236
"369",20607260,"MCHINJI",2.1736184839571
"370",20607315,"LILONGWE",7.71074927017845
"371",20607315,"KASUNGU",16.0398928682702
"372",20610249,"DWANGWA",20.6948095453185
"373",20607315,"NAMBUMA",17.3900872173494
"374",20610050,"LILONGWE",12.3782757798075
"375",20610050,"NSUNDWE",13.7148137419422
"376",20610050,"DWANGWA",15.3924110496684
"377",20610249,"DWANGWA",8.14728250874408
"378",20610249,"DWANGWA",16.4678116051829
"379",20610050,"DWANGWA",12.8084671786934
"380",20610249,"NANJIRI",16.0871792053425
"381",20610249,"DWANGWA",12.7757462623837
"382",20614477,"NSUNDWE",3.95494597558885
"383",20614477,"MADISI",4.38571456997357
"384",20613324,"LILONGWE",16.4447972739046
"385",20613324,"NAMBUMA",11.0361321866105
"386",20613324,"NAMBUMA",16.1346046067601
"387",20614477,"MCHINJI",17.0286539037342
"388",20614477,"LILONGWE",6.6960991723656
"389",20614477,"NSUNDWE",12.128525739913
"390",20615735,"CHAMAMA",12.3939721898224
"391",20615735,"NSUNDWE",9.1416944103472
"392",20615735,"NSUNDWE",12.5670247959657
"393",20615064,"Kasiya",13.6344414387242
"394",20615064,"KASUNGU",17.2786581697437
"395",20615064,"NAMBUMA",11.0308921592582
"396",20615735,"NSUNDWE",13.256902671011
"397",20615064,"RUMPHI",17.2429977369837
"398",20702471,"NSUNDWE",19.4754431667557
"399",20615064,"SANTHE",10.7944325465467
"400",20704738,"MKANDA",19.0272524340042
"401",20704738,"MKANDA",18.1551551551097
"402",20704738,"SALIMA",14.9466002086535
"403",20704738,"Kasiya",18.2355940390899
"404",20704738,"MKANDA",12.4648388854722
"405",20704738,"MCHINJI",14.5361684439022
"406",20801046,"MITUNDU",32.8659804354672
"407",20705372,"MKANDA",0.88627753970376
"408",20705372,"MKANDA",7.9019887994613
"409",20705372,"MKANDA",7.77048973728703
"410",20802019,"MITUNDU",24.7168108424674
"411",20706163,"MKANDA",20.1565974886172
"412",20706163,"NAMWERA",22.1624923114681
"413",20802019,"MITUNDU",22.7159367492424
"414",20802019,"MITUNDU",30.7837373378559
"415",20706163,"BALAKA",15.1734760822191
"416",20706163,"NAMWERA",17.674028029933
"417",20803156,"Bembeke_turnoff",29.9990639853787
"418",20804405,"MTAKATAKA",34.4932691771385
"419",20804405,"LILONGWE",5.02303315177966
"420",20804405,"Bembeke_turnoff",32.1223148121115
"421",20804768,"MTAKATAKA",28.8338446821921
"422",20806131,"MTAKATAKA",15.9585765444748
"423",20804768,"MTAKATAKA",22.4004879534375
"424",20804768,"Bembeke_turnoff",6.02545556219342
"425",20808421,"Bembeke_turnoff",7.09815868460683
"426",20807727,"MTAKATAKA",16.9513328792575
"427",20807727,"MWANSAMBO",22.9976588752829
"428",20903583,"NTCHEU",3.29982191836406
"429",20903583,"NANJIRI",4.8715833125338
"430",20906524,"NTCHEU",5.9750526363286
"431",20906524,"LIMBE",4.93559357873037
"432",20906524,"LILONGWE",11.565893758985
"433",20903583,"LIMBE",7.2495781900063
"434",20906605,"Sharpevaley",12.6070530200879
"435",20906605,"LILONGWE",6.23825524180858
"436",20908119,"Sharpevaley",13.8642512403773
"437",20909113,"LIZULU",20.4582941106406
"438",20908119,"NTCHEU",1.06962675892591
"439",20909113,"NTAJA",0.909062359447105
"440",20909113,"MONKEY BAY",16.5052136406084
"441",20908088,"NGABU",3.18136787581963
"442",20908088,"Sharpevaley",3.30153120703501
"443",20908088,"LIMBE",5.13070570137708
"444",20909113,"SALIMA",1.08099771224908
"445",20908088,"BALAKA",13.040909284002
"446",20909113,"MTAKATAKA",12.6345083793832
"447",20909113,"MTAKATAKA",8.65794070375961
"448",20909113,"LIZULU",15.2884754641071
"449",20908088,"MTAKATAKA",3.62749487790613
"450",20909113,"DWANGWA",6.30871425220355
"451",20909113,"LILONGWE",5.68131183125189
"452",21037030,"LILONGWE",0.959074270865837
"453",21037030,"LILONGWE",13.1621063193945
"454",21037030,"LILONGWE",7.9258204651134
"455",21037536,"LILONGWE",1.04227532217282
"456",21037536,"Sharpevaley",1.84190839794412
"457",21037536,"MANGOCHI",21.5631745277692
"458",21037030,"MANGOCHI",16.2661266235899
"459",21037030,"LILONGWE",5.3795573374763
"460",21037536,"LILONGWE",6.8767588852434
"461",21037536,"LILONGWE",10.1289002985475
"462",21037536,"DOWA",17.6223358547443
"463",21037536,"DOWA",12.3443212049586
"464",21037536,"MITUNDU",17.9358329877143
"465",21037536,"LUNZU",2.35945559881255
"466",21037030,"NTCHISI",9.37280515368978
"467",21051203,"MCHINJI",1.52947893320547
"468",21051203,"LILONGWE",3.51249559483802
"469",21037536,"LUCHENZA",4.57153397870144
"470",21037536,"LILONGWE",8.85361687573148
"471",21048764,"LILONGWE",5.30356816412378
"472",21051203,"Bembeke_turnoff",3.95129246775819
"473",21051203,"DWANGWA",32.1369629283756
"474",21048764,"MPONELA",3.41006547371944
"475",21048764,"LIMBE",4.38001023308913
"476",21048764,"NTCHISI",7.05824040509282
"477",21048764,"LIMBE",6.53221712234529
"478",21048764,"LIMBE",9.05083478103002
"479",21048764,"ZOMBA",3.57006303244124
"480",21051203,"SALIMA",5.77590545788033
"481",21048764,"CHIRADZULU",4.85508769418217
"482",21048764,"MITUNDU",4.28401465907917
"483",21048764,"NTCHEU",14.3495091580655
"484",21048764,"SALIMA",0.511505181893644
"485",21053745,"LILONGWE",5.16874881482277
"486",21053745,"MCHINJI",13.0456542243979
"487",21048764,"MZUZU",19.3292825534161
"488",21048764,"NTCHEU",1.21774728209384
"489",21052427,"LILONGWE",3.25756096794801
"490",21053745,"LIWONDE",1.81851198557601
"491",21053745,"LIMBE",4.268359144615
"492",21052427,"MCHINJI",1.39042357638779
"493",21052427,"LILONGWE",7.50110341683108
"494",21052427,"LILONGWE",8.04662006306139
"495",21052427,"BANGULA",31.8583686888239
"496",21053745,"ZOMBA",3.00698628699939
"497",21052427,"MPONELA",4.5530095256662
"498",21052427,"MPONELA",0.941612353257508
"499",21052427,"MTAKATAKA",28.604160315164
"500",21055241,"LILONGWE",12.1638228012566
"501",21055241,"LILONGWE",4.10048489681986
"502",21052427,"CHIRADZULU",13.1559037034437
"503",21052427,"ZOMBA",4.36675904877893
"504",21052427,"MZUZU",1.90559499143809
"505",21055241,"MULOZA",22.3526268682784
"506",21055693,"LILONGWE",12.6012785260238
"507",21055241,"LILONGWE",7.53742853056406
"508",21055693,"NAMBUMA",1.68175537246219
"509",21055693,"MADISI",4.14546457388245
